,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크,옵션,상품번호
187,국내1% 투뿔나인 육회 육사시미 생고기 대구 뭉티기 우둔살 보섭살 설깃살 꾸리살 소고기,27900,203.0,85.0,117,1,질기지않소,3500,육회용,"우둔, 앞다리, 기타",300g,,https://cr.shopping.naver.com/adcr.nhn?x=MsRCZ4QLeqKkvTyCxydksv%2F%2F%2Fw%3D%3DsAEQYrFYzIc8f5CZ1wlTcYv8euGVqBWYqqaf6RiUYqytvxAXzF6PXeMif%2BCBZw%2F3%2FIqQtdldiIat1eZaZSjeMoci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbS%2BdeHngHbvhraCaS3F96Kzsz6o%2Fj%2FTEy2HCeIlUQglEG2IZODU9%2Bmbvcj4cX2pdg7hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpU12CvafOJUC6pSwao%2FnQhQzp%2B7xbep%2F5u%2F9JXR4oXBWauKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJjWgXqbXVbBXD3wBTqq1sjpqQAJGJ8dF1J8JSahwh93jHvY%2FUzN94OzIr5wG3PfiAu5AEv4A2pSA2iAYu1ZM%2BliMEVdZrBx0wYNT1CzyBYEg%2B01Mp9BLv5gtk4CBLEEcliqUcanqwNjPIyPizBRXvzi4g%2Fv2fgPYy9VcAGP1Ghwq%2BZAwU8%2BHY6Sg0OSJ4SIdwUnzQl%2Bu9ACjXmzL2%2BCHQWWWV%2FxkFr6SJQLnmTWUA%2Bxc5dGZOaZjznbkPPbxFOzSVYJzWlrFSDF7nnoHmLDuUgHV5hSVXle4puCx8G1qPxi%2BA%2BrfKv%2F9FH%2Fg6pzRgMqPnq%2B1QG9%2BhKxA%2B8QzplZRlOrWoy%2Ba2jNzlKt%2F10RdH2mqdY%2Bi4w49RqYH5XLhiMI6KZqWVwCYlTGZqpzjcEvkrEIVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=82964297013&catId=50004654,3.한우1++9등급 육사시미 덩어리(300g) (+1000원),5419803193.0
188,국내산 숙성암소/육회/500g /소스증정/N사 고객만족1위,18490,549.0,,0,0,G마켓,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=6HhqkSR8A76ka6luAE26Uv%2F%2F%2Fw%3D%3DsaTuAPwP%2BUxWcmZdvKo2Lv3KrKN%2FyDCS1IoDiFVH1Kj6%2BujfgJbNMB2WWL70VDrke9k%2FlEmuk5fd2YBjZwQR5b0gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHdOj4ZqTlf6mO0q5CMai6BSAIegIogJ%2BetkWSXMqEAt3yzdARz4gqMPwI0MBYvqgOmXeoP6krYsl9VPgF1sBYUiL%2BRDEoC0yVRhT3XnZi%2BtytyX7qGfBDqz0bARBttJ7VWVA3N0PPg6VN9EDLXekVjC6NgkLchGhZDl1jTswaHlyrilkDeG%2B1rLU11UaeFf3disext5K2yYkF868rsMDqid2I3CdLJDWz0dWsSk2hss0F8y0maK3wSqQ9VwJ19fnTCFkxl4irT%2BvW6dSwKhk5ZFsonH8UQ398sojI%2BO5mrUcKLvMWms5WxlLd8BZFjO%2FxOokRigFXqpWpqx78y6Fmj7pzHfoLUQkYRaSA5lPeiaMQxJ9OmJnFKeKRAvkoevEDMnopqbIfbikgsZsRFby1RrEdoHZ607dlA%2Bs6CuG68z%2BTQDb%2BV22N%2FKSQmCPEwLZAfTiQ7sAL3kIBTxqkbRyFucvTtug4vCjEvohqOyQz59kZ9RQHJWdySFtWihIAIPgRFrTBqOlJOgek6FrIIHa3vs2OqH9l6YII5ugOGfB4CYY%3D&nvMid=31371041929&catId=50004654,없음,
189,미트럽 한우 소고기 생고기 우둔 설도 설깃(육회 200g+소스40g) 캠핑 홈파티 안주,14100,96.0,,64,1,미트럽,3500,육회용,"설도, 우둔",200g,,https://cr.shopping.naver.com/adcr.nhn?x=ACf08wdJyVw%2F%2BkDwnAGxLf%2F%2F%2Fw%3D%3DsscOZQ17G9khyxwZh3e%2F2HrJOaTmqsKltcvb%2BslzygB%2B%2BujfgJbNMB2WWL70VDrkeW90U8UWR1IPcBG1CH%2FfzvUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA4XYSf3ZDG34rqYpbM73zjOmaChYWLzpLMabVTGLKAWM8CBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFtw%2FxhWLOzVOefuiOYPXy7ACy79%2BkCArNO3PmVTMpFsFA60qlhscgW2QrlnJqq4e5WQ5Jgg4we5RrHPCpWRq7udgqEvdjtHnmEqh%2BUFZnJHa0bbW%2BSIMCs8moRukniXJVr%2F5qQVpH%2BooLSS5gtSRCf615TkSRsHJ5O932b%2FKNRsosuxEvXOT08x3FFcoHnw4SlBVQ0hOkbzMgkIP%2BLpH%2BvXLn6OeBpmcrEEFTRoH4MQA%2B1o7liNiySq54JZedArqZWENOElrKkStHPpu%2BOvEgUypQYLSvFylvH6tk51Vfr3lrYCHyyyVEP%2F3hZCDlCdOlO8cXihF086%2FgG0XBcN%2BCB42zXe6jJPs%2FEv7zjYYYniggF3qZnu00ZkyNUrMK9Pxb5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=83166153557&catId=50004654,육회200g 1개+비밀소스 1개,5621657042.0
190,미트럽 한우 소고기 생고기 우둔 설도 설깃(육회 200g+소스40g) 캠핑 홈파티 안주,14100,96.0,,64,1,미트럽,3500,육회용,"설도, 우둔",200g,,https://cr.shopping.naver.com/adcr.nhn?x=ACf08wdJyVw%2F%2BkDwnAGxLf%2F%2F%2Fw%3D%3DsscOZQ17G9khyxwZh3e%2F2HrJOaTmqsKltcvb%2BslzygB%2B%2BujfgJbNMB2WWL70VDrkeW90U8UWR1IPcBG1CH%2FfzvUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA4XYSf3ZDG34rqYpbM73zjOmaChYWLzpLMabVTGLKAWM8CBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFtw%2FxhWLOzVOefuiOYPXy7ACy79%2BkCArNO3PmVTMpFsFA60qlhscgW2QrlnJqq4e5WQ5Jgg4we5RrHPCpWRq7udgqEvdjtHnmEqh%2BUFZnJHa0bbW%2BSIMCs8moRukniXJVr%2F5qQVpH%2BooLSS5gtSRCf615TkSRsHJ5O932b%2FKNRsosuxEvXOT08x3FFcoHnw4SlBVQ0hOkbzMgkIP%2BLpH%2BvXLn6OeBpmcrEEFTRoH4MQA%2B1o7liNiySq54JZedArqZWENOElrKkStHPpu%2BOvEgUypQYLSvFylvH6tk51Vfr3lrYCHyyyVEP%2F3hZCDlCdOlO8cXihF086%2FgG0XBcN%2BCB42zXe6jJPs%2FEv7zjYYYniggF3qZnu00ZkyNUrMK9Pxb5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=83166153557&catId=50004654,육회200g 1개+고추장소스 1개,5621657042.0
191,한우 육회 육사시미 생고기 뭉티기 당일도축,22900,874.0,443.0,336,1,땡큐파머스,3000,육회용,"우둔, 기타",300g,,https://cr.shopping.naver.com/adcr.nhn?x=xG%2Fjz4D%2FhValIdnXa2j8P%2F%2F%2F%2Fw%3D%3Dsl%2B47uv93r2kYEqLtn8%2Fu4ORzi04UCZjs5j1xvPK8KFY2T%2B2I7vM1lywjaE2447yKWFLeg4%2FQSWCaP%2Fs96DZ%2B29yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBtOOmqwMnfcA5FybE1lVWl0weHXe1B0LbxC4f1rHt9S52fdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu%2BNzAjy2sQNOjVcEDx%2BJGp0n%2BjyhWXsybHk66N3T3IvPC7DYGI6FUpLZJfbByb5mwkXyhuyAhVvg8vfVpmQ7bC5NCj%2FTcbC3BYfoj0I6BK0oZsY5DW87AsRJEy%2BYdJZhj6VXIkOAUNrgJaZpUHr9hBpqhdLb6BxSyl7BbWFzXIrFU4D73dismEVS8iAcg%2F2Z%2F%2BjbimX0fE740R5NXHepvpCcmtJBiKpAxvRpV9b2EZ4Ye2kzc500JgvXKjTqCGQZ%2FLHXKNQirLmjPolDq3Vx0LKabiKW1aUse%2F27BLb29Z%2FhATQoBoZyaGMgPFeI9gEXDQ1QmAmnoJRdq4K9btjkCM0%3D&nvMid=82954799432&catId=50004654,육사시미 300g,5410305719.0
192,한우 육회 육사시미 생고기 뭉티기 당일도축,22900,874.0,443.0,336,1,땡큐파머스,3000,육회용,"우둔, 기타",300g,,https://cr.shopping.naver.com/adcr.nhn?x=xG%2Fjz4D%2FhValIdnXa2j8P%2F%2F%2F%2Fw%3D%3Dsl%2B47uv93r2kYEqLtn8%2Fu4ORzi04UCZjs5j1xvPK8KFY2T%2B2I7vM1lywjaE2447yKWFLeg4%2FQSWCaP%2Fs96DZ%2B29yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHI%2B80l2nJgv%2B0%2FLO6e6jdbINevao6P3D9BfCPEfPuq9suzltAPBf%2FAgNqKrmX%2FMfqy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBtOOmqwMnfcA5FybE1lVWl0weHXe1B0LbxC4f1rHt9S52fdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu%2BNzAjy2sQNOjVcEDx%2BJGp0n%2BjyhWXsybHk66N3T3IvPC7DYGI6FUpLZJfbByb5mwkXyhuyAhVvg8vfVpmQ7bC5NCj%2FTcbC3BYfoj0I6BK0oZsY5DW87AsRJEy%2BYdJZhj6VXIkOAUNrgJaZpUHr9hBpqhdLb6BxSyl7BbWFzXIrFU4D73dismEVS8iAcg%2F2Z%2F%2BjbimX0fE740R5NXHepvpCcmtJBiKpAxvRpV9b2EZ4Ye2kzc500JgvXKjTqCGQZ%2FLHXKNQirLmjPolDq3Vx0LKabiKW1aUse%2F27BLb29Z%2FhATQoBoZyaGMgPFeI9gEXDQ1QmAmnoJRdq4K9btjkCM0%3D&nvMid=82954799432&catId=50004654,육회 300g,5410305719.0
193,[양념장서비스] 대구 찰딱뭉티기 당일도축 한우 생고기 육사시미 육회,14500,334.0,101.0,77,1,테이스티포유,4000,육회용,우둔,150g,,https://cr.shopping.naver.com/adcr.nhn?x=5j%2BeRwTEFQdwgaUO6Gec%2Bf%2F%2F%2Fw%3D%3Ds%2Fp0mInrP62%2B95PYGO9EmUU7gEqVQz7tXNaQtYbddQJi%2BujfgJbNMB2WWL70VDrkeQ4rD4%2FAr0cCM4ITBpT6AtkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5CLouZmJdqr7HJ1uaVV7rkHEDElkIIiUsWEgt20NX7psCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwDj5iBO%2F%2BF%2F9LNjeKKCBEMVCtf73R0fipQClWfSxY9U6mXDmIOOB6kamF9uF35YumDqEnjlBNkF%2FsP%2F%2B%2Fmutk6BgRHMeqEZnROIBC%2F%2Bnv9TEWAtodFN33Ejk3xJtnp2FVBDErigvBRc8oBjaAfPrlKr0UpKx3Ms5pPFYuec%2BQypYnba%2B%2FGuhO8AE35koVuKCp2J604gvDcIcUYw0dooB9p%2FCnEFdEv3S9OY3L78WQTz8f08b9tUySoADLf5HltNfRqoOjiqahqe6lfEXk5KuTrimSVz1OM%2B2yJOP7QNEXxQWWkKwFNPylmAjwGSYKUGhKvkI9aScnEdfvtluj9833c2cvLAEXpM93KseLmlLJCRWDVCYCaeglF2rgr1u2OQIzQ%3D%3D&nvMid=82387094053&catId=50004654,[뭉티기양념장 증정] 한우 뭉티기 150g,4842570907.0
194,[양념장서비스] 대구 찰딱뭉티기 당일도축 한우 생고기 육사시미 육회,14500,334.0,101.0,77,1,테이스티포유,4000,육회용,우둔,150g,,https://cr.shopping.naver.com/adcr.nhn?x=5j%2BeRwTEFQdwgaUO6Gec%2Bf%2F%2F%2Fw%3D%3Ds%2Fp0mInrP62%2B95PYGO9EmUU7gEqVQz7tXNaQtYbddQJi%2BujfgJbNMB2WWL70VDrkeQ4rD4%2FAr0cCM4ITBpT6AtkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5CLouZmJdqr7HJ1uaVV7rkHEDElkIIiUsWEgt20NX7psCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFJ77Bae5auL6t2KVpgkjqwDj5iBO%2F%2BF%2F9LNjeKKCBEMVCtf73R0fipQClWfSxY9U6mXDmIOOB6kamF9uF35YumDqEnjlBNkF%2FsP%2F%2B%2Fmutk6BgRHMeqEZnROIBC%2F%2Bnv9TEWAtodFN33Ejk3xJtnp2FVBDErigvBRc8oBjaAfPrlKr0UpKx3Ms5pPFYuec%2BQypYnba%2B%2FGuhO8AE35koVuKCp2J604gvDcIcUYw0dooB9p%2FCnEFdEv3S9OY3L78WQTz8f08b9tUySoADLf5HltNfRqoOjiqahqe6lfEXk5KuTrimSVz1OM%2B2yJOP7QNEXxQWWkKwFNPylmAjwGSYKUGhKvkI9aScnEdfvtluj9833c2cvLAEXpM93KseLmlLJCRWDVCYCaeglF2rgr1u2OQIzQ%3D%3D&nvMid=82387094053&catId=50004654,[육회양념장 증정] 한우 육회 150g,4842570907.0
195,다함정육 국내산 한우 육회 200g 물육회 육회초밥,12900,46.0,,102,1,다함정육,3500,"육회용, 구이용",기타,200g,,https://cr.shopping.naver.com/adcr.nhn?x=RUrJQRjjmmw%2FfjQfCIiPnf%2F%2F%2Fw%3D%3Dss0dqQKqNG0gv%2BtIaFoyEyA1cH%2FliN9ZFugEwBMTbxKy%2BujfgJbNMB2WWL70VDrkeIpRzW8nIKwn4c7TnOa1aWkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA59b%2BDIC%2FUBEHlvT0kt0G1npYnyZQ5%2B61JChHf9glCvp8CBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFPW%2FWhsws%2BmqKZySCwtxb%2F3jyEAdcfeP9qfTrEL%2FdW6or0NM%2Fz7G1eS5X7mhSD0rXWQ5Jgg4we5RrHPCpWRq7udH44NAn62krzFE5vkUf2RIbFPSk5I%2FWRO0JKVsgEhe39ULL1p135CU7GWhR2RzFnj9TIi23v77ofHl9%2FTflshoC85XQva%2BtTLbGww%2FfzjXqLMP8FR2FVFANcSsVNG8s%2FfSuQWtZeVtq3o5xpYjkBG55rVL5bzKLA3FL9r%2FHfsRwrBr0mWZyQNskAlQQa9x8QX%2FTDUVuW70UrEoezMmKCkozAe29mCLkKYykNzvkf5u%2BPFVnQ1RMW0wR%2BSoz5HuaFEHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=83179364437&catId=50004654,한우육회200g,5634867595.0
196,다함정육 국내산 한우 육회 200g 물육회 육회초밥,12900,46.0,,102,1,다함정육,3500,"육회용, 구이용",기타,200g,,https://cr.shopping.naver.com/adcr.nhn?x=RUrJQRjjmmw%2FfjQfCIiPnf%2F%2F%2Fw%3D%3Dss0dqQKqNG0gv%2BtIaFoyEyA1cH%2FliN9ZFugEwBMTbxKy%2BujfgJbNMB2WWL70VDrkeIpRzW8nIKwn4c7TnOa1aWkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA59b%2BDIC%2FUBEHlvT0kt0G1npYnyZQ5%2B61JChHf9glCvp8CBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFPW%2FWhsws%2BmqKZySCwtxb%2F3jyEAdcfeP9qfTrEL%2FdW6or0NM%2Fz7G1eS5X7mhSD0rXWQ5Jgg4we5RrHPCpWRq7udH44NAn62krzFE5vkUf2RIbFPSk5I%2FWRO0JKVsgEhe39ULL1p135CU7GWhR2RzFnj9TIi23v77ofHl9%2FTflshoC85XQva%2BtTLbGww%2FfzjXqLMP8FR2FVFANcSsVNG8s%2FfSuQWtZeVtq3o5xpYjkBG55rVL5bzKLA3FL9r%2FHfsRwrBr0mWZyQNskAlQQa9x8QX%2FTDUVuW70UrEoezMmKCkozAe29mCLkKYykNzvkf5u%2BPFVnQ1RMW0wR%2BSoz5HuaFEHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=83179364437&catId=50004654,한우육회200g+초밥(와사비+간장)set (+3000원),5634867595.0
197,다함정육 국내산 한우 육회 200g 물육회 육회초밥,12900,46.0,,102,1,다함정육,3500,"육회용, 구이용",기타,200g,,https://cr.shopping.naver.com/adcr.nhn?x=RUrJQRjjmmw%2FfjQfCIiPnf%2F%2F%2Fw%3D%3Dss0dqQKqNG0gv%2BtIaFoyEyA1cH%2FliN9ZFugEwBMTbxKy%2BujfgJbNMB2WWL70VDrkeIpRzW8nIKwn4c7TnOa1aWkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA59b%2BDIC%2FUBEHlvT0kt0G1npYnyZQ5%2B61JChHf9glCvp8CBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFPW%2FWhsws%2BmqKZySCwtxb%2F3jyEAdcfeP9qfTrEL%2FdW6or0NM%2Fz7G1eS5X7mhSD0rXWQ5Jgg4we5RrHPCpWRq7udH44NAn62krzFE5vkUf2RIbFPSk5I%2FWRO0JKVsgEhe39ULL1p135CU7GWhR2RzFnj9TIi23v77ofHl9%2FTflshoC85XQva%2BtTLbGww%2FfzjXqLMP8FR2FVFANcSsVNG8s%2FfSuQWtZeVtq3o5xpYjkBG55rVL5bzKLA3FL9r%2FHfsRwrBr0mWZyQNskAlQQa9x8QX%2FTDUVuW70UrEoezMmKCkozAe29mCLkKYykNzvkf5u%2BPFVnQ1RMW0wR%2BSoz5HuaFEHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=83179364437&catId=50004654,한우육회200g+물육회육수+야채set (+2000원),5634867595.0
198,한우 등심 안심 채끝 갈비살 차돌박이 양지 국거리 육회 육사시미 불고기 장조림 소고기,28900,866.0,99.0,30,1,조은장터 정읍산외한우마을,0,"구이용, 불고기용, 육회용",등심,200g,,https://cr.shopping.naver.com/adcr.nhn?x=SBBE0YUj97TbF8dXyow0If%2F%2F%2Fw%3D%3Dsp39x%2BS5Jux8Fq6OR50r4L8E8DKOi9zQfZZJhimtyOOq%2BujfgJbNMB2WWL70VDrkeLnylHupfbdhppoZ%2B2bee90gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA6hiVYcweWoTo4WucjLq2mN%2FGM3PZu2x5dMsRomuOdKbcCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFcr4hLl%2FToNsLUajxL9%2FkuKAM4ROqsZh21R14HrlnliuSeekGqX3qbo28o%2FFTj%2Fpc3hB5akQxJel%2Fekwv6ch5lMvA4YzkWOHT2UVBc1bFnpGKAYF6YRO740r1RR5raPfrhEkFHowdRqSPPDQF7263hN3OY10Cc92Ej%2FycmpD1AY2rAivXKprGBa3ZPjNYGf3ZaIlPMPHZF8GatAJ9BsR%2BUS4g%2Fv2fgPYy9VcAGP1GhwpvNJf9ZA7c7XguI%2FPWJQC0Jmrg%2BHp5%2FB65bmqPb9RniDxjJrIDY92iQA0j1NhAfpnAXq93c2wFRqdboxX5xgyN5hCxTtO0BEGFMovpO9PUUyQ70yIeUwGpjmJmQPvOaCkJOCKv7SnFatHFrx%2FlNmbchUQH3o7MWVpOUOpeKdMCActVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=82261112300&catId=50004654,① 등심200g,4716591278.0
199,한우 등심 안심 채끝 갈비살 차돌박이 양지 국거리 육회 육사시미 불고기 장조림 소고기,28900,866.0,99.0,30,1,조은장터 정읍산외한우마을,0,"구이용, 불고기용, 육회용",등심,200g,,https://cr.shopping.naver.com/adcr.nhn?x=SBBE0YUj97TbF8dXyow0If%2F%2F%2Fw%3D%3Dsp39x%2BS5Jux8Fq6OR50r4L8E8DKOi9zQfZZJhimtyOOq%2BujfgJbNMB2WWL70VDrkeLnylHupfbdhppoZ%2B2bee90gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA6hiVYcweWoTo4WucjLq2mN%2FGM3PZu2x5dMsRomuOdKbcCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFcr4hLl%2FToNsLUajxL9%2FkuKAM4ROqsZh21R14HrlnliuSeekGqX3qbo28o%2FFTj%2Fpc3hB5akQxJel%2Fekwv6ch5lMvA4YzkWOHT2UVBc1bFnpGKAYF6YRO740r1RR5raPfrhEkFHowdRqSPPDQF7263hN3OY10Cc92Ej%2FycmpD1AY2rAivXKprGBa3ZPjNYGf3ZaIlPMPHZF8GatAJ9BsR%2BUS4g%2Fv2fgPYy9VcAGP1GhwpvNJf9ZA7c7XguI%2FPWJQC0Jmrg%2BHp5%2FB65bmqPb9RniDxjJrIDY92iQA0j1NhAfpnAXq93c2wFRqdboxX5xgyN5hCxTtO0BEGFMovpO9PUUyQ70yIeUwGpjmJmQPvOaCkJOCKv7SnFatHFrx%2FlNmbchUQH3o7MWVpOUOpeKdMCActVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=82261112300&catId=50004654,② 안심(구이)150g,4716591278.0
200,한우 등심 안심 채끝 갈비살 차돌박이 양지 국거리 육회 육사시미 불고기 장조림 소고기,28900,866.0,99.0,30,1,조은장터 정읍산외한우마을,0,"구이용, 불고기용, 육회용",등심,200g,,https://cr.shopping.naver.com/adcr.nhn?x=SBBE0YUj97TbF8dXyow0If%2F%2F%2Fw%3D%3Dsp39x%2BS5Jux8Fq6OR50r4L8E8DKOi9zQfZZJhimtyOOq%2BujfgJbNMB2WWL70VDrkeLnylHupfbdhppoZ%2B2bee90gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA6hiVYcweWoTo4WucjLq2mN%2FGM3PZu2x5dMsRomuOdKbcCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFcr4hLl%2FToNsLUajxL9%2FkuKAM4ROqsZh21R14HrlnliuSeekGqX3qbo28o%2FFTj%2Fpc3hB5akQxJel%2Fekwv6ch5lMvA4YzkWOHT2UVBc1bFnpGKAYF6YRO740r1RR5raPfrhEkFHowdRqSPPDQF7263hN3OY10Cc92Ej%2FycmpD1AY2rAivXKprGBa3ZPjNYGf3ZaIlPMPHZF8GatAJ9BsR%2BUS4g%2Fv2fgPYy9VcAGP1GhwpvNJf9ZA7c7XguI%2FPWJQC0Jmrg%2BHp5%2FB65bmqPb9RniDxjJrIDY92iQA0j1NhAfpnAXq93c2wFRqdboxX5xgyN5hCxTtO0BEGFMovpO9PUUyQ70yIeUwGpjmJmQPvOaCkJOCKv7SnFatHFrx%2FlNmbchUQH3o7MWVpOUOpeKdMCActVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=82261112300&catId=50004654,③ 채끝(구이)150g,4716591278.0
201,한우 등심 안심 채끝 갈비살 차돌박이 양지 국거리 육회 육사시미 불고기 장조림 소고기,28900,866.0,99.0,30,1,조은장터 정읍산외한우마을,0,"구이용, 불고기용, 육회용",등심,200g,,https://cr.shopping.naver.com/adcr.nhn?x=SBBE0YUj97TbF8dXyow0If%2F%2F%2Fw%3D%3Dsp39x%2BS5Jux8Fq6OR50r4L8E8DKOi9zQfZZJhimtyOOq%2BujfgJbNMB2WWL70VDrkeLnylHupfbdhppoZ%2B2bee90gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSNje9kuElmRT51y6yowCtaadRMqT7IyKedk2fQVJXoB9Y2xV8ssVquI4wqNMLVHDHrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA6hiVYcweWoTo4WucjLq2mN%2FGM3PZu2x5dMsRomuOdKbcCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuFcr4hLl%2FToNsLUajxL9%2FkuKAM4ROqsZh21R14HrlnliuSeekGqX3qbo28o%2FFTj%2Fpc3hB5akQxJel%2Fekwv6ch5lMvA4YzkWOHT2UVBc1bFnpGKAYF6YRO740r1RR5raPfrhEkFHowdRqSPPDQF7263hN3OY10Cc92Ej%2FycmpD1AY2rAivXKprGBa3ZPjNYGf3ZaIlPMPHZF8GatAJ9BsR%2BUS4g%2Fv2fgPYy9VcAGP1GhwpvNJf9ZA7c7XguI%2FPWJQC0Jmrg%2BHp5%2FB65bmqPb9RniDxjJrIDY92iQA0j1NhAfpnAXq93c2wFRqdboxX5xgyN5hCxTtO0BEGFMovpO9PUUyQ70yIeUwGpjmJmQPvOaCkJOCKv7SnFatHFrx%2FlNmbchUQH3o7MWVpOUOpeKdMCActVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=82261112300&catId=50004654,④ 갈비살(구이)150g,4716591278.0
